"Source","Target","Type","Weight"
"MO_140.c_6030.region001","MO_188.c_15999.region001","Directed",0.260999470949173
"MO_004.c_500.region001","MO_005.c_1182.region001","Directed",0.986278712749481
"MB.region.BGC0000663","MO_236.c_2782.region001","Directed",0.19076780974865
"MO_188.c_11640.region001","MO_188.c_16911.region001","Directed",0.210082918405533
"MO_103.c_5735.region001","MO_133.c_2181.region001","Directed",0.671736598014832
"MO_082.c_844.region001","MO_197.c_3212.region001","Directed",0.998901426792145
"MO_082.c_484.region001","MO_192.c_991.region001","Directed",0.38167929649353
"MO_007.c_9392.region001","MO_231.c_8017.region001","Directed",0.213802576065063
"MO_071.c_3720.region001","MO_192.c_94.region001","Directed",0.196222916245461
"MO_167.c_4833.region001","MO_226.c_553.region001","Directed",0.976936638355255
"MO_073.c_46.region001","MO_102.c_846.region001","Directed",0.994509220123291
"MO_106.c_493.region001","MO_192.c_2203.region001","Directed",0.28071665763855
"MO_005.c_4312.region001","MO_103.c_6023.region001","Directed",0.58245724439621
"MO_071.c_3994.region001","MO_202.c_827.region001","Directed",0.219107732176781
"MO_103.c_3504.region001","MO_167.c_13493.region001","Directed",0.206703498959541
"MO_140.c_444.region001","MO_188.c_9971.region001","Directed",0.388256013393402
"MO_039.c_3988.region001","MO_234.c_1058.region001","Directed",0.161774426698685
"MO_167.c_161.region001","MO_188.c_2966.region001","Directed",0.32157164812088
"MO_074.c_4429.region001","MO_192.c_1734.region001","Directed",0.161272659897804
"MO_074.c_2801.region001","MO_188.c_8528.region001","Directed",0.164594277739525
"MO_082.c_1011.region001","MO_197.c_3013.region001","Directed",0.593605160713196
"MO_106.c_493.region001","MO_188.c_222.region001","Directed",0.191163778305054
"MO_103.c_2646.region001","MO_133.c_2098.region001","Directed",0.217037513852119
"MO_004.c_488.region001","MO_202.c_1738.region001","Directed",0.350381523370743
"MO_192.c_8786.region001","MO_192.c_9046.region001","Directed",0.267580300569534
"MO_077.c_4479.region001","MO_192.c_587.region001","Directed",0.471494317054749
"MO_192.c_8181.region001","MO_226.c_2871.region001","Directed",0.164991363883018
"MO_034.c_1878.region001","MO_167.c_6036.region001","Directed",0.178538754582405
"MO_071.c_33.region001","MO_197.c_39.region001","Directed",0.993298232555389
"MO_167.c_10224.region001","MO_192.c_2934.region001","Directed",0.184196978807449
"MO_197.c_4508.region001","MO_226.c_2635.region001","Directed",0.196395382285118
"MO_167.c_4113.region001","MO_167.c_8007.region001","Directed",0.248537048697472
"MO_071.c_3720.region001","MO_135.c_9285.region001","Directed",0.217377930879593
"MO_192.c_2934.region001","MO_192.c_3312.region001","Directed",0.195376798510551
"MO_135.c_13196.region001","MO_167.c_10427.region001","Directed",0.162694990634918
"MO_077.c_5050.region001","MO_082.c_2470.region001","Directed",0.551807522773743
"MO_192.c_991.region001","MO_226.c_2066.region001","Directed",0.277737617492676
"MO_010.c_17793.region001","MO_192.c_2322.region001","Directed",0.332316368818283
"MO_167.c_4833.region001","MO_236.c_3246.region001","Directed",0.326464027166367
"MO_071.c_3751.region001","MO_140.c_4799.region001","Directed",0.392427682876587
"MO_133.c_145.region001","MO_188.c_9971.region001","Directed",0.412859290838242
"MO_071.c_1329.region001","MO_074.c_3.region001","Directed",0.572212815284729
"MO_098.c_3386.region001","MO_102.c_1175.region001","Directed",0.769603729248047
"MO_071.c_995.region001","MO_140.c_330.region001","Directed",0.288537919521332
"MO_103.c_6100.region001","MO_188.c_1834.region001","Directed",0.165205866098404
"MO_103.c_1934.region001","MO_103.c_57.region001","Directed",0.2113126963377
"MO_199.c_2658.region001","MO_231.c_1670.region001","Directed",0.603116571903229
"MO_133.c_5132.region001","MO_226.c_234.region001","Directed",0.167842745780945
"MO_074.c_4842.region001","MO_199.c_6388.region001","Directed",0.343283653259277
"MO_082.c_2228.region001","MO_103.c_1428.region001","Directed",0.823851466178894
"MO_103.c_2214.region001","MO_234.c_1058.region001","Directed",0.182574287056923
"MO_005.c_1202.region001","MO_199.c_5150.region001","Directed",0.233890309929848
"MO_102.c_1996.region001","MO_138.c_4715.region001","Directed",0.907926857471466
"MO_071.c_2510.region001","MO_073.c_791.region001","Directed",0.923360228538513
"MO_073.c_2137.region001","MO_140.c_277.region001","Directed",0.253543645143509
"MO_074.c_148.region001","MO_077.c_448.region001","Directed",0.373403161764145
"MO_133.c_5586.region001","MO_234.c_2577.region001","Directed",0.197610288858414
"MO_073.c_2037.region001","MO_138.c_378.region001","Directed",0.275080740451813
"MO_007.c_10882.region001","MO_140.c_8011.region001","Directed",1
"MO_074.c_3306.region001","MO_192.c_2034.region001","Directed",0.277588665485382
"MO_046.c_2657.region001","MO_188.c_151.region001","Directed",0.167559534311295
"MO_167.c_10224.region001","MO_192.c_8661.region001","Directed",0.235121473670006
"MO_010.c_2635.region001","MO_071.c_195.region001","Directed",0.639114797115326
"MO_135.c_6737.region001","MO_188.c_522.region001","Directed",0.735736966133118
"MO_098.c_3676.region001","MO_140.c_160.region001","Directed",0.429273515939713
"MO_135.c_7212.region001","MO_188.c_13265.region001","Directed",0.163694277405739
"MO_074.c_5417.region001","MO_103.c_5445.region001","Directed",0.546190559864044
"MO_102.c_3157.region001","MO_188.c_13462.region001","Directed",0.190593525767326
"MO_167.c_16022.region001","MO_231.c_149.region001","Directed",0.195447847247124
"MO_071.c_33.region001","MO_140.c_444.region001","Directed",0.504042446613312
"MO_188.c_13265.region001","MO_192.c_2034.region001","Directed",0.193253770470619
"MO_192.c_8293.region001","MO_236.c_6680.region001","Directed",0.160327643156052
"MO_074.c_2151.region001","MO_188.c_3004.region001","Directed",0.182237982749939
"MO_135.c_12105.region001","MO_192.c_4559.region001","Directed",0.216561570763588
"MO_007.c_19376.region001","MO_133.c_602.region001","Directed",0.165692299604416
"MO_074.c_2013.region001","MO_135.c_7332.region001","Directed",0.176170185208321
"MO_073.c_2037.region001","MO_077.c_3780.region001","Directed",0.193807512521744
"MO_039.c_3426.region001","MO_135.c_8406.region001","Directed",0.179622232913971
"MO_004.c_587.region001","MO_188.c_342.region001","Directed",0.351781815290451
"MO_077.c_2630.region001","MO_133.c_1562.region001","Directed",0.782611787319183
"MO_077.c_4872.region001","MO_140.c_445.region001","Directed",0.383856028318405
"MO_167.c_2685.region001","MO_184.c_3.region001","Directed",1
"MO_074.c_6159.region001","MO_167.c_13598.region001","Directed",0.198884218931198
"MO_077.c_1737.region001","MO_138.c_971.region001","Directed",0.245614856481552
"MO_035.c_3931.region001","MO_103.c_3504.region001","Directed",0.212984159588814
"MO_133.c_6072.region001","MO_236.c_1479.region001","Directed",0.526879847049713
"MO_103.c_6100.region001","MO_192.c_6007.region001","Directed",0.224177494645119
"MO_167.c_10693.region001","MO_231.c_5288.region001","Directed",0.258003413677216
"MO_074.c_4331.region001","MO_133.c_9072.region001","Directed",0.194513976573944
"MO_106.c_13618.region001","MO_199.c_2014.region001","Directed",0.25711315870285
"MO_167.c_6295.region001","MO_192.c_3234.region001","Directed",0.254590421915054
"MO_074.c_4613.region001","MO_135.c_12105.region001","Directed",0.206905081868172
"MO_034.c_1878.region001","MO_167.c_1135.region001","Directed",0.17248909175396
"MO_188.c_12444.region001","MO_192.c_134.region001","Directed",0.200679033994675
"MO_071.c_3994.region001","MO_188.c_2044.region001","Directed",0.175617143511772
"MO_074.c_4613.region001","MO_234.c_3947.region001","Directed",0.231251180171967
"MO_046.c_465.region001","MO_102.c_2813.region001","Directed",0.228224113583565
"MO_071.c_273.region001","MO_133.c_2183.region001","Directed",0.324433952569962
"MO_010.c_10747.region001","MO_140.c_582.region001","Directed",0.5226691365242
"MO_135.c_7990.region001","MO_234.c_3947.region001","Directed",0.196674361824989
"MO_074.c_191.region001","MO_202.c_750.region001","Directed",0.619796335697174
"MO_071.c_2384.region001","MO_077.c_2925.region001","Directed",0.287834107875824
"MO_098.c_672.region001","MO_199.c_569.region001","Directed",0.28093022108078
"MO_046.c_1078.region001","MO_140.c_445.region001","Directed",0.177994385361671
"MO_077.c_5399.region001","MO_102.c_520.region001","Directed",0.201299771666527
"MO_098.c_1965.region001","MO_102.c_5367.region001","Directed",0.23870512843132
"MO_004.c_2269.region001","MO_192.c_5044.region001","Directed",0.196664839982986
"MO_103.c_6280.region001","MO_226.c_928.region001","Directed",0.180432319641113
"MO_074.c_2013.region001","MO_234.c_3130.region001","Directed",0.207177221775055
"MO_192.c_1734.region001","MO_234.c_1431.region001","Directed",0.179833099246025
"MO_192.c_991.region001","MO_197.c_514.region001","Directed",0.867610812187195
"MO_010.c_2833.region001","MO_039.c_40.region001","Directed",0.435475468635559
"MO_192.c_3234.region001","MO_192.c_587.region001","Directed",0.227722644805908
"MO_004.c_2815.region001","MO_188.c_4761.region001","Directed",0.184829086065292
"MO_167.c_1027.region001","MO_192.c_1051.region001","Directed",1
"MO_098.c_953.region001","MO_197.c_3485.region001","Directed",0.207183107733727
"MO_188.c_39.region001","MO_192.c_255.region001","Directed",0.993350565433502
"MO_167.c_2767.region001","MO_192.c_5395.region001","Directed",0.161285892128944
"MO_188.c_16116.region001","MO_226.c_1942.region001","Directed",0.162383645772934
"MO_004.c_587.region001","MO_202.c_461.region001","Directed",0.407650828361511
"MO_102.c_2937.region001","MO_184.c_95.region001","Directed",0.1881143450737
"MO_188.c_7702.region001","MO_192.c_5550.region001","Directed",0.170260354876518
"MO_103.c_6100.region001","MO_192.c_1326.region001","Directed",0.183006957173347
"MO_035.c_1703.region001","MO_102.c_1965.region001","Directed",0.244145795702934
"MO_004.c_2815.region001","MO_188.c_5711.region001","Directed",0.26594090461731
"MO_071.c_1058.region001","MO_170.c_151.region001","Directed",0.215913236141205
"MO_073.c_222.region001","MO_135.c_162.region001","Directed",1
"MO_005.c_3877.region001","MO_184.c_9.region001","Directed",0.205341815948486
"MO_082.c_5761.region001","MO_103.c_3651.region001","Directed",0.363740980625153
"MO_135.c_77.region001","MO_135.c_98.region001","Directed",0.574314296245575
"MO_074.c_5417.region001","MO_197.c_4508.region001","Directed",0.284093469381332
"MO_133.c_2181.region001","MO_197.c_850.region001","Directed",0.84561562538147
"MO_004.c_2210.region001","MO_188.c_2605.region001","Directed",0.210914835333824
"MO_167.c_5830.region001","MO_184.c_6370.region001","Directed",0.162507206201553
"MO_133.c_625.region001","MO_140.c_848.region001","Directed",0.456865608692169
"MO_035.c_977.region001","MO_207.c_892.region001","Directed",0.17036671936512
"MO_004.c_3988.region001","MO_167.c_9543.region001","Directed",0.241461411118507
"MO_188.c_16911.region001","MO_234.c_1251.region001","Directed",0.181595787405968
"MO_074.c_4613.region001","MO_106.c_841.region001","Directed",0.164978861808777
"MO_010.c_3754.region001","MO_202.c_887.region001","Directed",0.763732612133026
"MO_034.c_1878.region001","MO_074.c_2445.region001","Directed",0.162204504013062
"MO_199.c_3376.region001","MO_234.c_1431.region001","Directed",0.200374022126198
"MO_074.c_57.region001","MO_188.c_19.region001","Directed",0.176986455917358
"MO_005.c_750.region001","MO_007.c_5612.region001","Directed",0.192259773612022
"MO_082.c_2228.region001","MO_188.c_2618.region001","Directed",0.188790991902351
"MO_103.c_6108.region001","MO_188.c_8544.region001","Directed",0.344073414802551
"MO_082.c_81.region001","MO_135.c_115.region001","Directed",0.272131472826004
"MO_192.c_4395.region001","MO_199.c_1447.region001","Directed",0.20987768471241
"MO_005.c_1202.region001","MO_073.c_227.region001","Directed",0.36443105340004
"MO_071.c_1329.region001","MO_202.c_461.region001","Directed",0.194555908441544
"MO_074.c_7350.region001","MO_170.c_227.region001","Directed",0.478858053684235
"MO_077.c_685.region001","MO_082.c_4168.region001","Directed",0.227429255843163
"MO_135.c_10976.region001","MO_167.c_8268.region001","Directed",0.16862428188324
"MO_077.c_8609.region001","MO_167.c_16310.region001","Directed",0.163943827152252
"MO_007.c_10116.region001","MO_071.c_551.region001","Directed",0.933461129665375
"MO_082.c_4168.region001","MO_167.c_0.region002","Directed",0.318507730960846
"MO_034.c_956.region001","MO_197.c_3601.region001","Directed",0.234281614422798
"MO_005.c_1009.region001","MO_077.c_1222.region001","Directed",0.716784238815308
"MO_074.c_1499.region001","MO_077.c_3380.region001","Directed",0.266491144895554
"MO_192.c_8633.region001","MO_226.c_5434.region001","Directed",0.179465189576149
"MO_077.c_4169.region001","MO_133.c_466.region001","Directed",0.668403565883636
"MO_082.c_2470.region001","MO_236.c_1479.region001","Directed",0.368592321872711
"MO_167.c_7016.region001","MO_192.c_4559.region001","Directed",0.199205279350281
"MO_005.c_2013.region001","MO_133.c_145.region001","Directed",0.201441287994385
"MO_082.c_5316.region001","MO_133.c_7636.region001","Directed",0.392209112644196
"MO_074.c_3306.region001","MO_188.c_16328.region001","Directed",0.210885018110275
"MO_098.c_3667.region001","MO_102.c_3157.region001","Directed",0.478776901960373
"MO_082.c_6539.region001","MO_098.c_3486.region001","Directed",0.959144651889801
"MO_010.c_16464.region001","MO_140.c_277.region001","Directed",0.189416170120239
"MO_074.c_4429.region001","MO_197.c_3013.region001","Directed",0.203550264239311
"MO_074.c_378.region001","MO_170.c_43.region001","Directed",0.276848435401917
"MO_103.c_3504.region001","MO_188.c_16574.region001","Directed",0.160830959677696
"MO_098.c_35.region001","MO_184.c_257.region001","Directed",0.521394789218903
"MO_046.c_6.region001","MO_074.c_865.region001","Directed",0.270282566547394
"MO_071.c_999.region001","MO_140.c_87.region001","Directed",0.539088547229767
"MB.region.BGC0000332","MO_188.c_631.region001","Directed",0.172250241041183
"MO_202.c_6849.region001","MO_202.c_9921.region001","Directed",0.237461626529694
"MO_103.c_1699.region001","MO_192.c_8661.region001","Directed",0.261831343173981
"MO_010.c_3754.region001","MO_082.c_3989.region001","Directed",0.241115674376488
"MO_167.c_9268.region001","MO_226.c_1779.region001","Directed",0.161272913217545
"MO_133.c_549.region001","MO_133.c_625.region001","Directed",0.453844666481018
"MO_135.c_1573.region001","MO_199.c_422.region001","Directed",0.21018061041832
"MO_005.c_1522.region001","MO_207.c_1741.region001","Directed",0.207496181130409
"MO_077.c_1632.region001","MO_167.c_163.region001","Directed",0.179182186722755
"MO_007.c_189.region001","MO_207.c_1717.region001","Directed",0.596951484680176
"MO_046.c_1721.region001","MO_202.c_6838.region001","Directed",0.301297605037689
"MO_077.c_4872.region001","MO_082.c_2430.region001","Directed",0.384269177913666
"MO_167.c_11936.region001","MO_167.c_9233.region001","Directed",0.387481033802032
"MO_077.c_3681.region001","MO_082.c_2430.region001","Directed",0.706462264060974
"MO_082.c_484.region001","MO_236.c_124.region001","Directed",0.194191470742226
"MO_074.c_4613.region001","MO_135.c_7332.region001","Directed",0.190001249313354
"MO_004.c_587.region001","MO_197.c_514.region001","Directed",0.90574985742569
"MO_074.c_6919.region001","MO_234.c_5726.region001","Directed",0.250961661338806
"MO_005.c_654.region001","MO_082.c_4.region001","Directed",0.825457990169525
"MO_004.c_1153.region001","MO_234.c_6349.region001","Directed",0.174836620688438
"MO_098.c_3364.region001","MO_234.c_1220.region001","Directed",0.168343678116798
"MO_098.c_1756.region001","MO_170.c_609.region001","Directed",0.250204056501389
"MO_073.c_584.region001","MO_082.c_844.region001","Directed",0.968033790588379
